Sun_lat,Sun_lon,acc_X,acc_Y,acc_Z,EPS_angle
-30.420182784614848,-38.138468257076724,-1.407020629080616e-08,1.104771367666301e-08,1.050399068361124e-08,120.420182784614852
-30.331573785208285,-44.314411665931182,-1.288467469708141e-08,1.257995614269543e-08,1.053605084544047e-08,120.331573785208292
-30.243044891834636,-50.484759350601706,-1.146833648687942e-08,1.390466725939204e-08,1.050832093215068e-08,120.243044891834629
-30.154595676845773,-56.649541198092230,-9.841943357861265e-09,1.495421025385267e-08,1.040040227705607e-08,120.154595676845787
-30.066225715273070,-62.808786907821954,-8.062671681998060e-09,1.569418211776254e-08,1.021403222397412e-08,120.066225715273077
-29.977934584801559,-68.962525993439556,-6.191360492656713e-09,1.609756832285612e-08,9.948800320041593e-09,119.977934584801559
-29.889721865744352,-75.110787784615738,-4.295644070461070e-09,1.615645863176833e-08,9.609151886818646e-09,119.889721865744349
-29.801587141017379,-81.253601428814349,-2.467813409961282e-09,1.604034697113353e-08,9.295075178409336e-09,119.801587141017365
-29.713529996114392,-87.390995893042671,-7.299407512457987e-10,1.601899126317289e-08,9.151571710142600e-09,119.713529996114374
-29.625550019082237,-93.522999965580766,9.862910578979836e-10,1.602017602115890e-08,9.127427263147357e-09,240.374449980917802
-29.537646800496631,-99.649642257690545,2.712970023292619e-09,1.595595556483592e-08,9.171049993999854e-09,240.462353199503355
-29.449819933437873,-105.770951205304627,4.531367508350477e-09,1.604455754295282e-08,9.413391639624025e-09,240.550180066562149
-29.362069013467124,-111.886955070695450,6.383401583799428e-09,1.588966292038643e-08,9.633912239182261e-09,240.637930986532837
-29.274393638602902,-117.997681944124707,8.187994714985651e-09,1.540088147731899e-08,9.777859768432245e-09,240.725606361397070
-29.186793409297714,-124.103159745473633,9.876192940331248e-09,1.458534334073786e-08,9.839096662033137e-09,240.813206590702265
-29.099267928415170,-130.203416225854312,1.139599429416397e-08,1.348370732101348e-08,9.826036602417384e-09,240.900732071584855
-29.011816801207150,-136.298478969202137,1.269451993639744e-08,1.213179151923367e-08,9.738048172496678e-09,240.988183198792854
-28.924439635291424,-142.388375393849969,1.374171709018594e-08,1.058698897918870e-08,9.585726408252817e-09,241.075560364708565
-28.837136040629474,-148.473132754084077,1.448483065243039e-08,8.885661240416366e-09,9.356381197465350e-09,241.162863959370526
-28.749905629504376,-154.552778141682126,1.491654962981143e-08,7.097970171464500e-09,9.062719101293422e-09,241.250094370495617
-28.662748016499329,-160.627338487433491,1.503438965349967e-08,5.286382484223215e-09,8.711631094507228e-09,241.337251983500693
-28.575662818476015,-166.696840562642166,1.487656839994281e-08,3.517537935185837e-09,8.326196464601525e-09,241.424337181523981
-28.488649654553509,-172.761310980612620,1.442806458680877e-08,1.832587321744874e-09,7.893007990723293e-09,241.511350345446488
-28.401708146087291,-178.820776198118523,1.370297925140886e-08,2.820654750099617e-10,7.411270828073855e-09,241.598291853912684
-28.314837916648454,175.124737483145054,1.345560894501791e-08,-1.147700660402081e-09,7.275918119125611e-09,241.685162083351543
-28.228038592003337,169.075203915126053,1.324140858656171e-08,-2.555836911245998e-09,7.239529625298042e-09,241.771961407996628
-28.141309800093151,163.030597101995738,1.286907405275813e-08,-3.926957294058728e-09,7.196713524049840e-09,241.858690199906846
-28.054651171013990,156.990891198745516,1.228225897742388e-08,-5.215814213767045e-09,7.111390907962684e-09,241.945348828986027
-27.968062336997068,150.956060509799073,1.150521775348408e-08,-6.388985479804917e-09,6.987961451235716e-09,242.031937663002907
-27.881542932389031,144.926079487640123,1.054343902074969e-08,-7.402885774894504e-09,6.815784864081618e-09,242.118457067610933
-27.795092593632702,138.900922731455864,9.449427938237238e-09,-8.242993399541693e-09,6.609946765172515e-09,242.204907406367283
-27.708710959247846,132.880564985795019,8.262743293764367e-09,-8.897821487161009e-09,6.377393355687757e-09,242.291289040752133
-27.622397669812283,126.864981139241252,7.006055675462168e-09,-9.343077714561480e-09,6.110974838081860e-09,242.377602330187699
-27.536152367943149,120.854146223100969,5.717392857597219e-09,-9.570440590964260e-09,5.812318515216269e-09,242.463847632056883
-27.449974698278297,114.848035410105936,4.402011237623369e-09,-9.505887040498574e-09,5.441667213974664e-09,242.550025301721718
-27.363864307458154,108.846624013129826,3.129456288005602e-09,-9.168255504316707e-09,5.013847618590451e-09,242.636135692541842
-27.277820844107396,102.849887483919204,1.969998275284595e-09,-8.636167222765838e-09,4.567616506035552e-09,242.722179155892633
-27.191843958817188,96.857801411838281,9.974438735695055e-10,-8.293642965243449e-09,4.291564973834763e-09,242.808156041182798
-27.105933304127394,90.870341522627314,1.218042861645820e-10,-8.017926930947296e-09,4.104501824716154e-09,242.894066695872596
-27.020088534509025,84.887483677174856,-7.281722223833511e-10,-8.138929070989154e-09,4.167165130302972e-09,117.020088534509028
-26.934309306346989,78.909203870303017,-1.628089492069649e-09,-8.305503386305983e-09,4.300189916966916e-09,116.934309306346975
-26.848595277922811,72.935478229566158,-2.721991279881858e-09,-8.867504762339901e-09,4.695461165155221e-09,116.848595277922797
-26.762946109397785,66.966283014062270,-3.935701806613519e-09,-9.256783178901994e-09,5.072861177783163e-09,116.762946109397788
-26.677361462796132,61.001594613257573,-5.220933846183679e-09,-9.419432230149619e-09,5.411203882549075e-09,116.677361462796142
-26.591841001988382,55.041389545823598,-6.555781920649610e-09,-9.377036693455281e-09,5.727420576869297e-09,116.591841001988385
-26.506384392675027,49.085644458486605,-7.878940341236732e-09,-9.091093882675094e-09,5.999709812092309e-09,116.506384392675031
-26.420991302370165,43.134336124889479,-9.200876315883621e-09,-8.620375924686743e-09,6.264529260584136e-09,116.420991302370155
-26.335661400385497,37.187441444465783,-1.047497266841782e-08,-7.947318800423904e-09,6.508614645821588e-09,116.335661400385476
-26.250394357814425,31.244937441325749,-1.165138547438942e-08,-7.068825761499679e-09,6.720715090274253e-09,116.250394357814415
-26.165189847516245,25.306801263154082,-1.267500659720761e-08,-5.993289041044783e-09,6.888379324511307e-09,116.165189847516231
-26.080047544100683,19.373010180119454,-1.350222540125196e-08,-4.747736194111158e-09,7.005500859718301e-09,116.080047544100680
-25.994967123912382,13.443541583795556,-1.408964890981540e-08,-3.367944934167500e-09,7.064006383521148e-09,115.994967123912389
-25.909948265015714,7.518372986093490,-1.452213658038297e-08,-1.916613265200865e-09,7.115862297783170e-09,115.909948265015714
-25.824990647179732,1.597482018205388,-1.471292935891168e-08,-4.103222350145151e-10,7.123195127773038e-09,115.824990647179732
-25.740093951863148,-4.319153570440976,-1.534131295670771e-08,1.158676731362605e-09,7.417567504786347e-09,115.740093951863130
-25.655257862199655,-10.231555913216550,-1.593575349279429e-08,2.876356344002919e-09,7.777721370876474e-09,115.655257862199647
-25.570482062983238,-16.139747027314584,-1.622789964097908e-08,4.696140427908696e-09,8.083425469782884e-09,115.570482062983231
-25.485766240653764,-22.043748814763674,-1.621811921620721e-08,6.566954917433471e-09,8.340405065164616e-09,115.485766240653760
-25.401110083282671,-27.943583063430172,-1.588274712210345e-08,8.424956395573790e-09,8.537445518050777e-09,115.401110083282660
-25.316513280558695,-33.839271448010365,-1.522729581445286e-08,1.020890741086440e-08,8.672350034560017e-09,115.316513280558695
-25.231975523774043,-39.730835531012296,-1.426456840461894e-08,1.185564697199626e-08,8.740748801565700e-09,115.231975523774054
-25.147496505810288,-45.618296763727578,-1.303651917500037e-08,1.332096208034071e-08,8.749825091101068e-09,115.147496505810281
-25.063075921124845,-51.501676487193208,-1.160199748911518e-08,1.458658590205925e-08,8.716032132433263e-09,115.063075921124863
-24.978713465737222,-57.380995933143510,-9.966875795642008e-09,1.557338651136031e-08,8.613526859130690e-09,114.978713465737215
-24.894408837215632,-63.256276224952380,-8.193339842501498e-09,1.625971952117406e-08,8.449432696618632e-09,114.894408837215636
-24.810161734663691,-69.127538378566030,-6.335236404555865e-09,1.661430088226461e-08,8.219883909599965e-09,114.810161734663694
-24.725971858707155,-74.994803303426110,-4.460223569828682e-09,1.663974396545349e-08,7.933066342730362e-09,114.725971858707155
-24.641838911480978,-80.858091803383644,-2.652174230679808e-09,1.648087702421086e-08,7.657361808852583e-09,114.641838911480974
-24.557762596616300,-86.717424577603566,-9.443804394031963e-10,1.646566858163581e-08,7.536259005868845e-09,114.557762596616300
-24.473742619227664,-92.572822221460342,7.382022334537375e-10,1.642843408318790e-08,7.485323628201247e-09,245.526257380772307
-24.389778685900481,-98.424305227424426,2.432306909374096e-09,1.642333870704684e-08,7.527645629713420e-09,245.610221314099533
-24.305870504678275,-104.271893985939968,4.194771818162232e-09,1.649053880434470e-08,7.684981218065058e-09,245.694129495321732
-24.222017785050465,-110.115608786293649,6.025232775447811e-09,1.645083437896917e-08,7.881675565914908e-09,245.777982214949503
-24.138220237940015,-115.955469817474949,7.827512070219050e-09,1.608048573909802e-08,8.014402862161458e-09,245.861779762059996
-24.054477575691234,-121.791497169027849,9.541207064123849e-09,1.539349200339730e-08,8.084005502693715e-09,245.945522424308763
-23.970789512057763,-127.623710831893987,1.111000039287573e-08,1.441428603828141e-08,8.091603791051059e-09,246.029210487942208
-23.887155762190670,-133.452130699247618,1.247782120204731e-08,1.317090070515037e-08,8.035007969823660e-09,246.112844237809327
-23.803576042626595,-139.276776567322315,1.361204964036186e-08,1.171781231852253e-08,7.923053300134683e-09,246.196423957373412
-23.720050071276109,-145.097668136229544,1.448421917595010e-08,1.010520764700425e-08,7.759970813354108e-09,246.279949928723880
-23.636577567412083,-150.914825010769107,1.505800593953662e-08,8.376076114033808e-09,7.541076729538778e-09,246.363422432587896
-23.553158251658303,-156.728266701231775,1.533874749051319e-08,6.596939342628161e-09,7.278580758859145e-09,246.446841748341711
-23.469791845977984,-162.538012624194124,1.530196987840255e-08,4.813533634163296e-09,6.964862101377236e-09,246.530208154021977
-23.386478073662690,-168.344082103305482,1.500114319284596e-08,3.094552804075975e-09,6.623967370785107e-09,246.613521926337285
-23.303216659321105,-174.146494370067416,1.444341469976392e-08,1.480737000639080e-09,6.253886754052815e-09,246.696783340678877
-23.220007328867975,-179.945268564605584,1.362068495577177e-08,1.301107815912223e-11,5.843466513192229e-09,246.779992671132050
-23.136849809513297,174.259576263565890,1.350101404295071e-08,-1.357201263795838e-09,5.798011841552773e-09,246.863150190486721
-23.053743829751408,168.468021154787294,1.328096282709584e-08,-2.709762716477551e-09,5.768591302656045e-09,246.946256170248603
-22.970689119350311,162.680047238503562,1.288589610651657e-08,-4.018432964431883e-09,5.721383927408311e-09,247.029310880649717
-22.887685409341110,156.895635732521555,1.227875130360883e-08,-5.238436738001882e-09,5.635665586718847e-09,247.112314590658912
-22.804732432007381,151.114767942274739,1.148456321176405e-08,-6.335957849402462e-09,5.514895383286619e-09,247.195267567992659
-22.721829920874907,145.337425260094392,1.051970842546547e-08,-7.274030051055817e-09,5.355763318400840e-09,247.278170079125118
-22.638977610701286,139.563589164488207,9.438644329042179e-09,-8.043264268072762e-09,5.171893595783650e-09,247.361022389298739
-22.556175237465709,133.793241219425283,8.269737273440858e-09,-8.625638860584544e-09,4.963370378508983e-09,247.443824762534291
-22.473422538358925,128.026363073628374,7.073941630037184e-09,-9.045650262574256e-09,4.750267850183261e-09,247.526577461641068
-22.390719251773117,122.262936459872307,5.841379079944060e-09,-9.253395341193737e-09,4.508263913057409e-09,247.609280748226894
-22.308065117292081,116.502943194289230,4.591932962456242e-09,-9.208808027913584e-09,4.222006373482255e-09,247.691934882707926
-22.225459875681267,110.746365175680438,3.360648860206859e-09,-8.871979815619271e-09,3.876552255082893e-09,247.774540124318719
-22.142903268878189,104.993184384834450,2.234385583659180e-09,-8.342810068799556e-09,3.514591888599196e-09,247.857096731121800
-22.060395039982652,99.243382883851595,1.266155752045031e-09,-7.780151301988241e-09,3.194408577884590e-09,247.939604960017363
-21.977934933247241,93.496942815474739,4.607434214042507e-10,-7.539690520683275e-09,3.048531860307198e-09,248.022065066752759
-21.895522694067832,87.753846402426348,-2.911257790933693e-10,-7.422347483636822e-09,2.985384599656419e-09,111.895522694067836
-21.813158068974271,82.014075946751475,-1.068811916743209e-09,-7.618572130532601e-09,3.079101571676100e-09,111.813158068974275
-21.730840805620925,76.277613829167038,-1.965124617351040e-09,-8.047598926107683e-09,3.301792124383360e-09,111.730840805620929
-21.648570652777664,70.544442508417006,-3.039035149091969e-09,-8.603172357597449e-09,3.621461000253602e-09,111.648570652777664
-21.566347360320563,64.814544520633333,-4.221013757547383e-09,-8.976024528969418e-09,3.920460596359918e-09,111.566347360320563
-21.484170679222935,59.087902478703036,-5.476654239673998e-09,-9.146439282894195e-09,4.195969999968283e-09,111.484170679222942
-21.402040361546415,53.364499071640687,-6.766528140452555e-09,-9.099353655226207e-09,4.444365214434062e-09,111.402040361546412
-21.319956160431936,47.644317063966994,-8.050313042541771e-09,-8.829924010464574e-09,4.663458354956793e-09,111.319956160431943
-21.237917830091067,41.927339295092573,-9.338265486166519e-09,-8.386792926915648e-09,4.877985440963914e-09,111.237917830091064
-21.155925125797211,36.213548678707767,-1.058983114496695e-08,-7.754430975655477e-09,5.079388928609255e-09,111.155925125797211
-21.073977803877003,30.502928202177618,-1.172895116511761e-08,-6.909687670987359e-09,5.245693639434933e-09,111.073977803877000
-20.992075621701730,24.795460925942415,-1.272644025092886e-08,-5.879217534191171e-09,5.379098609693519e-09,110.992075621701730
-20.910218337678785,19.091129982923576,-1.352911194129477e-08,-4.682529575538509e-09,5.469875931279897e-09,110.910218337678785
-20.828405711243406,13.389918577934889,-1.410373973583721e-08,-3.357362405223203e-09,5.515439034861562e-09,110.828405711243406
-20.746637502850113,7.691809987098996,-1.452546009498068e-08,-1.961805033883255e-09,5.552186428971908e-09,110.746637502850120
-20.664913473964681,1.996787557269027,-1.471014672935678e-08,-5.128638748413311e-10,5.551580296684916e-09,110.664913473964674
-20.583233387055785,-3.695165294544671,-1.530088681733634e-08,9.881674608865821e-10,5.758086395373523e-09,110.583233387055785
-20.501597005586902,-9.384065081742564,-1.598918009558375e-08,2.642423078169452e-09,6.059711246758607e-09,110.501597005586902
-20.420004094008359,-15.069928248699172,-1.637199166646286e-08,4.408285239264184e-09,6.312280851202858e-09,110.420004094008362
-20.338454417749244,-20.752771171321211,-1.646373178863183e-08,6.238460598452304e-09,6.526110799411954e-09,110.338454417749247
-20.256947743209540,-26.432610157600887,-1.623602889023738e-08,8.071155896709656e-09,6.691570646823542e-09,110.256947743209537
-20.175483837752335,-32.109461448164318,-1.569143979748381e-08,9.846832823948393e-09,6.806931901952071e-09,110.175483837752338
-20.094062469695960,-37.783341216815330,-1.484707247379658e-08,1.150965735641475e-08,6.872433704127650e-09,110.094062469695956
-20.012683408306380,-43.454265571074203,-1.372979930085911e-08,1.300828018999759e-08,6.888714646027238e-09,110.012683408306373
-19.931346423789471,-49.122250552712153,-1.239902694792694e-08,1.432506550825459e-08,6.870009976741537e-09,109.931346423789464
-19.850051287283510,-54.787312138280804,-1.087908101634473e-08,1.541483233011037e-08,6.811235877217636e-09,109.850051287283506
-19.768797770851666,-60.449466239637395,-9.194916811175998e-09,1.621856764938310e-08,6.700686755388714e-09,109.768797770851663
-19.687585647474524,-66.108728704465307,-7.404476363774874e-09,1.671602538949601e-08,6.541633193648251e-09,109.687585647474521
-19.606414691042776,-71.765115316790173,-5.562112656606510e-09,1.688261142090858e-08,6.331725841789260e-09,109.606414691042772
-19.525284676349784,-77.418641797491588,-3.733190118665990e-09,1.672689449596905e-08,6.077548552031972e-09,109.525284676349784
-19.444195379084483,-83.069323804810438,-2.024972190108671e-09,1.665868112004038e-08,5.924183640140257e-09,109.444195379084476
-19.363146575824096,-88.717176934851977,-3.700839299877205e-10,1.652660024508391e-08,5.809444999188266e-09,109.363146575824089
-19.282138044026983,-94.362216722084497,1.266103478707725e-09,1.659756291512364e-08,5.823445438100070e-09,250.717861955973007
-19.201169562025672,-100.004458639833985,2.915401329988039e-09,1.652654207162779e-08,5.844397642933469e-09,250.798830437974317
-19.120240909019756,-105.643918100774414,4.678510948579061e-09,1.670709031477437e-08,6.014769596811870e-09,250.879759090980258
-19.039351865068980,-111.280610457414099,6.473729059647787e-09,1.662087379148850e-08,6.155517281800579e-09,250.960648134931006
-18.958502211086387,-116.914551002577809,8.234167037385543e-09,1.622021905059164e-08,6.248783905043349e-09,251.041497788913574
-18.877691728831369,-122.545754969885024,9.899368257006880e-09,1.551154628198086e-08,6.292148585593121e-09,251.122308271168606
-18.796920200903056,-128.174237534224062,1.141265353182008e-08,1.451632175367146e-08,6.285038964026202e-09,251.203079799096940
-18.716187410733376,-133.800013812222318,1.274212164837764e-08,1.328735518399988e-08,6.237122730240972e-09,251.283812589266603
-18.635493142580643,-139.423098862712692,1.386549996160911e-08,1.187447775088952e-08,6.156173110535720e-09,251.364506857419371
-18.554837181522750,-145.043507687196040,1.473463532989589e-08,1.030063705429331e-08,6.034532127364007e-09,251.445162818477257
-18.474219313450661,-150.661255230299929,1.531059602479446e-08,8.605524785953797e-09,5.867810862590663e-09,251.525780686549325
-18.393639325061965,-156.276356380233580,1.558001418700679e-08,6.846817573174187e-09,5.659070382380820e-09,251.606360674938060
-18.313097003854349,-161.888825969238979,1.554430841813459e-08,5.084018719532106e-09,5.412912725367229e-09,251.686902996145648
-18.232592138119283,-167.498678774038581,1.521958523758504e-08,3.374469025573771e-09,5.135292763086968e-09,251.767407861880713
-18.152124516935569,-173.105929516279190,1.466652788623972e-08,1.773304850575433e-09,4.843552855382763e-09,251.847875483064399
-18.071693930163150,-178.710592862972192,1.385627250090987e-08,3.118797501073347e-10,4.522497553132566e-09,251.928306069836850
-17.991300168436794,175.687316573069637,1.357239229399791e-08,-1.023534826735601e-09,4.420174958987523e-09,252.008699831563206
-17.910943023159916,170.087784232798896,1.336204518617675e-08,-2.334985950941595e-09,4.384084222832064e-09,252.089056976840084
-17.830622286498478,164.490795610503824,1.302148416777276e-08,-3.613430004033539e-09,4.346693297335702e-09,252.169377713501518
-17.750337751374861,158.896336253381918,1.246195519344922e-08,-4.809583849545838e-09,4.275971511975893e-09,252.249662248625157
-17.670089211461764,153.304391761117074,1.170777311180121e-08,-5.887272055766278e-09,4.174691472393518e-09,252.329910788538200
-17.589876461176324,147.714947785460026,1.079044808098548e-08,-6.817498625046558e-09,4.046402377036074e-09,252.410123538823655
-17.509699295674043,142.127990029812139,9.736554436079924e-09,-7.572064678150695e-09,3.891307289591975e-09,252.490300704325932
-17.429557510842997,136.543504248812326,8.587130888225559e-09,-8.136500110715033e-09,3.713901672885788e-09,252.570442489156989
-17.349450903297900,130.961476247927578,7.413993179705008e-09,-8.540414191626979e-09,3.533244097370274e-09,252.650549096702122
-17.269379270374291,125.381891883046407,6.222772957429344e-09,-8.762155580849881e-09,3.341021895340381e-09,252.730620729625713
-17.189342410122837,119.804737060075539,5.045159479270754e-09,-8.807656431407295e-09,3.139971664523595e-09,252.810657589877138
-17.109340121303536,114.229997734539722,3.851978444250532e-09,-8.559052948535426e-09,2.889154917450189e-09,252.890659878696454
-17.029372203380067,108.657659911184837,2.729407095956696e-09,-8.083350477446030e-09,2.613191346626121e-09,252.970627796619937
-16.949438456514205,103.087709643583892,1.728843872645329e-09,-7.436489659684172e-09,2.326829554157456e-09,253.050561543485799
-16.869538681560133,97.520133033746077,9.213972814522887e-10,-6.979754075626833e-09,2.134921353722713e-09,253.130461318439870
-16.789672680059013,91.954916231728987,2.281766472794029e-10,-6.684933629198130e-09,2.018160375407956e-09,253.210327319940973
-16.709840254233345,86.392045435253607,-4.239259384392812e-10,-6.723214913676790e-09,2.022328063898668e-09,106.709840254233342
-16.630041206981648,80.831506889322384,-1.119455436013955e-09,-6.935890779713992e-09,2.098448978720007e-09,106.630041206981645
-16.550275341872958,75.273286885840164,-1.972360233158081e-09,-7.503934690486324e-09,2.305673710856216e-09,106.550275341872961
-16.470542463141431,69.717371763238120,-2.986837488426127e-09,-8.082000853647935e-09,2.547434638959332e-09,106.470542463141427
-16.390842375681071,64.163747906100241,-4.109651787758918e-09,-8.487513977767400e-09,2.773797046930054e-09,106.390842375681075
-16.311174885040383,58.612401744793104,-5.308400693921143e-09,-8.700790739352571e-09,2.982593632194580e-09,106.311174885040387
-16.231539797417131,53.063319755097858,-6.544518342376511e-09,-8.704868062053602e-09,3.170517564650944e-09,106.231539797417128
-16.151936919653135,47.516488457845476,-7.783460726151393e-09,-8.499065935567406e-09,3.337724572894137e-09,106.151936919653139
-16.072366059229051,41.971894418554577,-9.034323821242919e-09,-8.126520735313596e-09,3.501006841262956e-09,106.072366059229054
-15.992827024259279,36.429524247071697,-1.025485103398534e-08,-7.568687923385385e-09,3.652977957151489e-09,105.992827024259284
-15.913319623486791,30.889364597214602,-1.137876582166748e-08,-6.807182469057949e-09,3.780397552294473e-09,105.913319623486785
-15.833843666278154,25.351402166418019,-1.236756406671570e-08,-5.859701106500518e-09,3.881336917956553e-09,105.833843666278156
-15.754398962618460,19.815623695382058,-1.317932093907112e-08,-4.748907515741649e-09,3.952052798099155e-09,105.754398962618453
-15.674985323106261,14.282015967723156,-1.378432353848980e-08,-3.508972637385720e-09,3.991469332075130e-09,105.674985323106256
-15.595602558948782,8.750565809627659,-1.420712259445270e-08,-2.186828933806217e-09,4.012226818504399e-09,105.595602558948784
-15.516250481956812,3.221260089507881,-1.442083376033857e-08,-8.116175886886903e-10,4.009992017797051e-09,105.516250481956817
-15.436928904539977,-2.305914282339376,-1.483967884455794e-08,5.975573557048113e-10,4.101141604202060e-09,105.436928904539982
-15.357637639701801,-7.830970354071728,-1.564214479447833e-08,2.151321719319086e-09,4.336565714394093e-09,105.357637639701807
-15.278376501034924,-13.353921132637696,-1.615429572579920e-08,3.834769634793294e-09,4.535391144566291e-09,105.278376501034927
-15.199145302716326,-18.874779584110914,-1.637340724019604e-08,5.597819418951477e-09,4.701081266160252e-09,105.199145302716332
-15.119943859502555,-24.393558634021677,-1.630113692160291e-08,7.392314044663190e-09,4.836199203369701e-09,105.119943859502555
-15.040771986725069,-29.910271167686375,-1.590838988305708e-08,9.151525095590630e-09,4.931632957118525e-09,105.040771986725076
-14.961629500285529,-35.424930030534455,-1.521789714685033e-08,1.082476526516236e-08,4.990580004821336e-09,104.961629500285525
-14.882516216651092,-40.937548028433064,-1.424113204751305e-08,1.235240038447651e-08,5.009925721494029e-09,104.882516216651098
-14.803431952849973,-46.448137928009416,-1.303169799093499e-08,1.370767353335696e-08,4.998409074411464e-09,104.803431952849976
-14.724376526466633,-51.956712456970976,-1.165351872596802e-08,1.489261812858960e-08,4.969590560143049e-09,104.724376526466628
-14.645349755637453,-57.463284304423198,-1.009117184567764e-08,1.581758994075055e-08,4.903102220594771e-09,104.645349755637454
-14.566351459046095,-62.967866121185303,-8.392569016382457e-09,1.644853207655077e-08,4.798427730008284e-09,104.566351459046089
-14.487381455918992,-68.470470520103603,-6.617931745196143e-09,1.677523922733550e-08,4.659532813320139e-09,104.487381455918992
-14.408439566021032,-73.971110076362876,-4.820667858350833e-09,1.677972988511273e-08,4.485314441491592e-09,104.408439566021030
-14.329525609650977,-79.469797327795447,-3.063647235064401e-09,1.648147017775985e-08,4.282238732160894e-09,104.329525609650972
-14.250639407637202,-84.966544775188183,-1.454623860272746e-09,1.651535311743550e-08,4.210799927861394e-09,104.250639407637195
-14.171780781333256,-90.461364882587404,1.315268473075724e-10,1.633364534266974e-08,4.124622746670789e-09,255.828219218666760
-14.092949552613547,-95.954270077601706,1.718937297731070e-09,1.648112179919289e-08,4.160059200869767e-09,255.907050447386439
-14.014145543869072,-101.445272751702703,3.330550754172635e-09,1.645059370073483e-08,4.189211621671945e-09,255.985854456130937
-13.935368578003057,-106.934385260523811,5.070368453440430e-09,1.665261117083856e-08,4.319305084881502e-09,256.064631421996921
-13.856618478426835,-112.421619924156857,6.823877282187854e-09,1.653825169771152e-08,4.413141032566589e-09,256.143381521573190
-13.777895069055560,-117.906989027446912,8.532921883355208e-09,1.611113243082874e-08,4.470573005822750e-09,256.222104930944454
-13.699198174303973,-123.390504820284946,1.014158993353787e-08,1.538607613516676e-08,4.491936049759297e-09,256.300801825696055
-13.620527619082351,-128.872179517898672,1.161000449158151e-08,1.440274062884354e-08,4.482514143933130e-09,256.379472380917662
-13.541883228792285,-134.352025301141424,1.288735734292378e-08,1.318219812728801e-08,4.440140470855002e-09,256.458116771207699
-13.463264829322618,-139.830054316779126,1.397488328497190e-08,1.179713213159063e-08,4.378283776567211e-09,256.536735170677389
-13.384672247045382,-145.306278677775339,1.481200378501914e-08,1.025391645806344e-08,4.286672825391022e-09,256.615327752954613
-13.306105308811649,-150.780710463574451,1.537284814561142e-08,8.598387783855021e-09,4.165780085956550e-09,256.693894691188348
-13.227563841947669,-156.253361720383083,1.563725286465043e-08,6.879460843223964e-09,4.015602620298380e-09,256.772436158052301
-13.149047674250680,-161.724244461449643,1.559418650017311e-08,5.149964788223770e-09,3.836474333120393e-09,256.850952325749290
-13.070556633985102,-167.193370667342009,1.525585342680715e-08,3.467901179318095e-09,3.632241695457307e-09,256.929443366014880
-12.992090549878517,-172.660752286223442,1.465542678505942e-08,1.887608104731586e-09,3.409272574288251e-09,257.007909450121474
-12.913649251117691,-178.126401234126888,1.383357753871695e-08,4.525257601703252e-10,3.173477337853264e-09,257.086350748882296
-12.835232567344816,176.409670604772742,1.345714962958156e-08,-8.443717746211333e-10,3.072122485429378e-09,257.164767432655196
-12.756840328653464,170.947451377887887,1.326304030360700e-08,-2.113130326593094e-09,3.040657216571665e-09,257.243159671346518
-12.678472365584890,165.486929263949236,1.292857763071562e-08,-3.346704326637970e-09,3.004344026161940e-09,257.321527634415077
-12.600128509124151,160.028092472738479,1.237901152571458e-08,-4.498719391779452e-09,2.944125151001493e-09,257.399871490875853
-12.521808590696251,154.570929244822764,1.164282222716116e-08,-5.535659458270413e-09,2.863194711353555e-09,257.478191409303747
-12.443512442162451,149.115427851290661,1.074082443958790e-08,-6.424323370919012e-09,2.761672572510425e-09,257.556487557837556
-12.365239895816467,143.661576593489968,9.706625435471366e-09,-7.140252049310575e-09,2.641694903774302e-09,257.634760104183499
-12.286990784380729,138.209363802766859,8.579693011156901e-09,-7.668608171503620e-09,2.506267213577312e-09,257.713009215619309
-12.208764941002752,132.758777840206932,7.418045006654055e-09,-8.022329850006651e-09,2.364110594288568e-09,257.791235058997245
-12.130562199251337,127.309807096377625,6.261698467375207e-09,-8.216736171410848e-09,2.220477297278410e-09,257.869437800748642
-12.052382393112977,121.862439991072293,5.112299710892854e-09,-8.225266975174144e-09,2.067771816560822e-09,257.947617606887036
-11.974225356988214,116.416664973055816,3.983305611581199e-09,-8.018460277869098e-09,1.898883474366250e-09,258.025774643011800
-11.896090925688018,110.972470519811850,2.898362133384769e-09,-7.561348595245906e-09,1.705898805556034e-09,258.103909074312014
-11.817978934430181,105.529845137291389,1.928105217000461e-09,-6.938485973086229e-09,1.506809582778948e-09,258.182021065569813
-11.739889218835724,100.088777359662984,1.106534865641255e-09,-6.219106661349166e-09,1.312729205128981e-09,258.260110781164258
-11.661821614925389,94.649255749064437,4.843463610368797e-10,-5.955806346936923e-09,1.233308110439374e-09,258.338178385074627
-11.583775959116055,89.211268895355829,-7.868854939349850e-11,-5.715809805841035e-09,1.171711666724722e-09,101.583775959116053
-11.505752088217269,83.774805415874241,-6.523769784415188e-10,-5.980736628602085e-09,1.224641155329573e-09,101.505752088217264
-11.427749839427761,78.339853955189639,-1.300463445441890e-09,-6.301771690122606e-09,1.300677844839835e-09,101.427749839427761
-11.349769050331879,72.906403184862427,-2.154995266668084e-09,-7.007708120951215e-09,1.471616935704252e-09,101.349769050331886
-11.271809558896269,67.474441803202325,-3.135820367679795e-09,-7.560998662792614e-09,1.631432367480111e-09,101.271809558896265
